gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1840923027	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/88406	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna macranthera		SPECIES	Senna macranthera (DC. ex Collad.) H.S.Irwin & Barneby	Senna macranthera	(DC. ex Collad.) H.S.Irwin & Barneby	BR	Fazenda Amargoso, MG 439, Km 16	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.381	-45.651222							2004-03-03	3	3	2004	2957977	2957977	PRESERVED_SPECIMEN	UFMG	BHCB	88406	1119	Santos, J		CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de		native	2026-06-25T20:17:56.461Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1840923017	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/82027	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna cernua		SPECIES	Senna cernua (Balb.) H.S.Irwin & Barneby	Senna cernua	(Balb.) H.S.Irwin & Barneby	BR	Fazenda Faroeste	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.251408	-45.662797							2003-04-22	22	4	2003	2958001	2958001	PRESERVED_SPECIMEN	UFMG	BHCB	82027	590	Santos, J		CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de		native	2026-06-25T20:17:56.477Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1840923016	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/81574	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Ceiba	Ceiba pubiflora		SPECIES	Ceiba pubiflora (A.St.-Hil.) K.Schum.	Ceiba pubiflora	(A.St.-Hil.) K.Schum.	BR		Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.263722	-45.670444							2003-04-08	8	4	2003	7361253	7361253	PRESERVED_SPECIMEN	UFMG	BHCB	81574	542	Yoshikawa, VN		CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de; Viana, PL; Alves, AC		native	2026-06-25T20:17:56.507Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1840923015	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/82026	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna obtusifolia		SPECIES	Senna obtusifolia (L.) H.S.Irwin & Barneby	Senna obtusifolia	(L.) H.S.Irwin & Barneby	BR	Fazenda Faroeste	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.251408	-45.662797							2003-04-22	22	4	2003	2957408	2957408	PRESERVED_SPECIMEN	UFMG	BHCB	82026	591	Santos, J		CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de		native	2026-06-25T20:18:02.137Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1840923013	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/81566	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna obtusifolia		SPECIES	Senna obtusifolia (L.) H.S.Irwin & Barneby	Senna obtusifolia	(L.) H.S.Irwin & Barneby	BR	Fazenda Amargoso, MG439, Km16	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.387222	-45.649722							2003-03-22	22	3	2003	2957408	2957408	PRESERVED_SPECIMEN	UFMG	BHCB	81566	508	Santos, J		CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de		native	2026-06-25T20:17:56.470Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1840923011	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/81649	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Senna	Senna affinis		SPECIES	Senna affinis (Benth.) H.S.Irwin & Barneby	Senna affinis	(Benth.) H.S.Irwin & Barneby	BR	Fazenda Faroeste, Margem direita do rio São Miguel	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.256389	-45.669167							2003-03-08	8	3	2003	2958020	2958020	PRESERVED_SPECIMEN	UFMG	BHCB	81649	476	Santos, J		CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de		native	2026-06-25T20:17:56.456Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1806875376	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/93984	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Cyrtopodium	Cyrtopodium glutiniferum		SPECIES	Cyrtopodium glutiniferum Raddi	Cyrtopodium glutiniferum	Raddi	BR	Rio São Miguel, Margem esquerda do rio. Fazenda do Vininho.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.262778	-45.671083							2003-10-20	20	10	2003	5319632	5319632	PRESERVED_SPECIMEN	UFMG	BHCB	93984	896	Batista, JAN	2017-12-07T00:00:00	CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de; Velente, PMG		native	2026-06-25T20:17:55.905Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1806875375	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/88411	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Platypodium	Platypodium elegans		SPECIES	Platypodium elegans Vogel	Platypodium elegans	Vogel	BR	Fazenda Amargoso, MG439, Km16	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.381	-45.651222							2004-12-29	29	12	2004	2977383	2977383	PRESERVED_SPECIMEN	UFMG	BHCB	88411	1182	Melo, PHA de		CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de		native	2026-06-25T20:17:55.937Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1806875374	d2470ef8-edfa-4ba7-821e-c3e1a537bdba	https://specieslink.net/guid/220/88415	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Senegalia	Senegalia loretensis		SPECIES	Senegalia loretensis (J.F.Macbr.) Seigler & Ebinger	Senegalia loretensis	(J.F.Macbr.) Seigler & Ebinger	BR	Fazenda Faroeste, Margem direita do Rio São Miguel	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.255833	-45.6625							2004-02-15	15	2	2004	3796032	3796032	PRESERVED_SPECIMEN	UFMG	BHCB	88415	1061	Terra, V		CC_BY_4_0	Herbário da UFMG - Fanerógamas, Algas e Fungos	Melo, PHA de; Souza, DT; Palmeira, LRM; Carvalho, FA		native	2026-06-25T20:18:01.773Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
180630394	832cb04e-f762-11e1-a439-00145eb45e9a	6894BCC3-6DD1-4054-9AA3-9C7FC78E6633	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Jacquemontia			GENUS	Jacquemontia Choisy	Jacquemontia sp.		BR	Top and eastern slope of mountain ca. 9 km NE of Barra do Garcas.	Mato Grasso	PRESENT		bd561840-efdc-11d9-a329-b8a03c50a862	-20.1833	-45.6667	301.0						1973-05-06	6	5	1973	2928487		PRESERVED_SPECIMEN	FTG	Herbarium	114693	9812			CC_BY_4_0		W. R. Anderson, S.R. Hill, R. Reis dos Santos, R. Sousa			2026-07-01T23:04:36.470Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_COLLECTION_MISMATCH;TAXON_MATCH_HIGHERRANK
180629303	832cb04e-f762-11e1-a439-00145eb45e9a	B6CF4B16-1D51-4392-8A67-1B492FD34463	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Ipomoea	Ipomoea gigantea		SPECIES	Ipomoea gigantea (Silva Manso) Choisy	Ipomoea gigantea		BR	Barra do Garcas, 5 km N of Barro; Mato Grosso		PRESENT		bd561840-efdc-11d9-a329-b8a03c50a862	-20.1833	-45.6667	301.0						1982-02-24	24	2	1982	7411069	7411069	PRESERVED_SPECIMEN	FTG	Herbarium	111539	446			CC_BY_4_0		P. Oliveira, W. R. Anderson			2026-07-01T23:04:36.101Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_COLLECTION_MISMATCH
1802941070	fe8c1017-5941-4703-8f81-5023028a32ab	https://specieslink.net/guid/468/87614	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Phytolaccaceae	Phytolacca	Phytolacca dioica		SPECIES	Phytolacca dioica L.	Phytolacca dioica	L.	BR	Faz. Faroeste, margem esq. do Rio São Miguel	Mg	PRESENT		94a9c3b2-d54d-4938-811b-e91e091eeb28	-20.265	-45.670278			750.0								7309625	7309625	PRESERVED_SPECIMEN	IAP	PACA-AGP	87614	849	M. S. Marchioretto	2004-08-01T00:00:00	CC_BY_4_0	Herbarium Anchieta - Coleção de Angiospermas	P. H. A. Melo		native	2026-06-25T21:22:34.666Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1802861641	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/114037	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum	Adiantum diogoanum		SPECIES	Adiantum diogoanum Glaz. ex Baker	Adiantum diogoanum	Graziani ex Baker	BR	Fazenda Faroeste	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.270556	-45.659444							2007-07-15	15	7	2007	7946103	7946103	PRESERVED_SPECIMEN	UFMG	BHCB-SL	114037	13095	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A		native	2026-06-25T19:56:28.216Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802861628	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/114030	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Hemionitis	Hemionitis tomentosa		SPECIES	Hemionitis tomentosa (Lam.) Raddi	Hemionitis tomentosa	(Lam.) Raddi	BR	Fazenda Faroeste, Ao lado da Calciolândia. Floresta Estacional Decidual com afloramentos de calcáreo e áreas alagadas adjacentes.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.270556	-45.659444							2007-12-15	15	12	2007	3748710	3748710	PRESERVED_SPECIMEN	UFMG	BHCB-SL	114030	114030	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Dittrich, VAO; Pivari, MOD		native	2026-06-25T19:56:28.216Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802861623	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/114032	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Pleopeltis	Pleopeltis pleopeltifolia		SPECIES	Pleopeltis pleopeltifolia (Raddi) Alston	Pleopeltis pleopeltifolia	(Raddi) Alston	BR	Fazenda Faroeste, ao lado da Calciolândia. Floresta Estacional Decidual com afloramentos de calcário e áreas alagadas adjacentes.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.270556	-45.659444							2007-12-15	15	12	2007	4028806	4028806	PRESERVED_SPECIMEN	UFMG	BHCB-SL	114032	13090	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Dittrich, VAO; Pivari, MOD		native	2026-06-25T19:56:28.396Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802861613	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/114040	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Pleopeltis	Pleopeltis minima		SPECIES	Pleopeltis minima (Bory) J.Prado & R.Y.Hirai	Pleopeltis minima	(Bory) J.Prado & R.Y.Hirai	BR	Fazenda Faroeste, ao lado da Calciolândia. Floresta Estacional Decidual com afloramentos de calcário e áreas alagadas adjacentes.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.270556	-45.659444							2007-12-15	15	12	2007	8163528	8163528	PRESERVED_SPECIMEN	UFMG	BHCB-SL	114040	13098	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Dittrich, VAO; Pivari, MOD		native	2026-06-25T19:56:28.405Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802861598	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/114044	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Diplazium	Diplazium cristatum		SPECIES	Diplazium cristatum (Desr.) Alston	Diplazium cristatum	(Desr.) Alston	BR	Fazenda Faroeste, Ao lado da Calciolândia. Floresta Estacional Decidual com afloramentos de calcário e áreas alagadas adjacentes.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.270556	-45.659444							2007-12-15	15	12	2007	2650855	2650855	PRESERVED_SPECIMEN	UFMG	BHCB-SL	114044	13102	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Dittrich, VAO; Pivari, MOD		native	2026-06-25T19:56:28.209Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802861594	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/114031	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum	Adiantum deflectens		SPECIES	Adiantum deflectens Mart.	Adiantum deflectens	Mart.	BR	Fazenda Faroeste	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.270556	-45.659444							2007-12-15	15	12	2007	7335373	7335373	PRESERVED_SPECIMEN	UFMG	BHCB-SL	114031	13089	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A		native	2026-06-25T19:56:28.390Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802861588	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/114041	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Thelypteridaceae	Pelazoneuron	Pelazoneuron berroi		SPECIES	Christella berroi (C.Chr.) Salino & A.R.Sm.	Christella berroi	(C.Chr.) Salino & A.R.Sm.	BR	Fazenda Faroeste; ao lado da Calciolândia, Floresta Estacional Semidecidual com afloramentos de calcário e áreas alagadas adjacentes	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.270556	-45.659444							2007-12-15	15	12	2007	9814465	11865575	PRESERVED_SPECIMEN	UFMG	BHCB-SL	114041	13099	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Dittrich, VAO; Pivari, MOD			2026-06-25T19:56:28.159Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802861581	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/114045	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Tectariaceae	Tectaria	Tectaria incisa		SPECIES	Tectaria incisa Cav.	Tectaria incisa	Cav.	BR	Fazenda Faroeste, Ao lado da Calcioândia. Floresta Estacional Decidual com afloramentos de calcário e áreas alagadas adjacentes.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.270556	-45.659444							2007-12-15	15	12	2007	5275167	5275167	PRESERVED_SPECIMEN	UFMG	BHCB-SL	114045	13103	Salino, A	2007-12-16T00:00:00	CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Dittrich, VAO; Pivari, MOD		native	2026-06-25T19:56:28.381Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
1802861569	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/114043	Plantae	Tracheophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella	Selaginella sulcata		SPECIES	Selaginella sulcata (Desv. ex Poir.) Spring	Selaginella sulcata	(Desv. ex Poir.) Spring	BR	Fazenda Faroeste, Ao lado da Calciolândia. Floresta Estacional Decidua com afloramentos de calcário e áreas alagadas adjacentes.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.270556	-45.659444											7329838	8224867	PRESERVED_SPECIMEN	UFMG	BHCB-SL	114043	13101	Heringer, G		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Dittrich, VAO; Pivari, MOD		native	2026-06-25T19:56:28.369Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802861568	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/114035	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Thelypteridaceae	Goniopteris	Goniopteris lugubris		SPECIES	Goniopteris lugubris (Mett.) Brade	Goniopteris lugubris	(Mett.) R.M.Tryon & A.F.Tryon	BR	Fazenda Faroeste; ao lado da Calciolândia, Floresta Estacional Semidecidual	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.270556	-45.659444							2007-12-15	15	12	2007	4083184	4083184	PRESERVED_SPECIMEN	UFMG	BHCB-SL	114035	13093	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Dittrich, VAO; Pivari, MOD		native	2026-06-25T19:56:28.375Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802857732	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/94812	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantopsis	Adiantopsis perfasciculata		SPECIES	Adiantopsis perfasciculata Sehnem	Adiantopsis perfasciculata	Sehnem	BR	Corumbá	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.348778	-45.63625							2005-05-28	28	5	2005	3750023	3750023	PRESERVED_SPECIMEN	UFMG	BHCB-SL	94812	1363	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Melo, PHA de		native	2026-06-25T19:56:26.311Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802857722	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/94808	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Campyloneurum	Campyloneurum rigidum		SPECIES	Campyloneurum rigidum J.Sm.	Campyloneurum rigidum	Sm.	BR	Fazenda Timburé, área de mineração da empresa CastroCal.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.405972	-45.653722							2005-05-19	19	5	2005	4024021	4024021	PRESERVED_SPECIMEN	UFMG	BHCB-SL	94808	1338	Dittrich, VAO		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Melo, PHA de; Viana, PL		native	2026-06-25T19:56:26.302Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802857703	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/94810	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Microgramma	Microgramma lindbergii		SPECIES	Microgramma lindbergii (Mett.) de la Sota	Microgramma lindbergii	(Mett.) de la Sota	BR	Fazenda Timburé, área de mineração da empresa CastroCal.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.405972	-45.653722							2005-05-19	19	5	2005	8667467	8667467	PRESERVED_SPECIMEN	UFMG	BHCB-SL	94810	1340	Almeida, TE		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Melo, PHA de; Viana, PL		native	2026-06-25T19:56:26.294Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802857658	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/94820	Plantae	Tracheophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella	Selaginella sulcata		SPECIES	Selaginella sulcata (Desv. ex Poir.) Spring	Selaginella sulcata	(Desv. ex Poir.) Spring	BR	Fazenda Faroeste, Margem esquerda do Rio São Miguel.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.262472	-45.670944											7329838	8224867	PRESERVED_SPECIMEN	UFMG	BHCB-SL	94820	1332	Heringer, G		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Melo, PHA de; Viana, PL; Santos, FM; Heringer, G		native	2026-06-25T19:56:26.279Z		CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802856648	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/87444	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum	Adiantum diogoanum		SPECIES	Adiantum diogoanum Glaz. ex Baker	Adiantum diogoanum	Graziani ex Baker	BR	Fazenda Faroeste	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.269111	-45.660639							2004-04-11	11	4	2004	7946103	7946103	PRESERVED_SPECIMEN	UFMG	BHCB-SL	87444	9566	Prado, J		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A		native	2026-06-25T19:56:25.811Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802856619	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/87453	Plantae	Tracheophyta	Polypodiopsida	Schizaeales	Anemiaceae	Anemia	Anemia candidoi		SPECIES	Anemia × candidoi Brade	Anemia candidoi	Brade	BR	Fazenda Faroeste, próximo à margem esquerda do Rio São Miguel. Floresta Estacional Decidual	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.263722	-45.670444							2004-04-10	10	4	2004	8013284	8013284	PRESERVED_SPECIMEN	UFMG	BHCB-SL	87453	9556	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Mota, NFO; Melo, PHA de; Viana, PL			2026-06-25T19:56:25.787Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802856606	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/87445	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Dryopteridaceae	Parapolystichum	Parapolystichum effusum		SPECIES	Parapolystichum effusum (Sw.) Ching	Parapolystichum effusum	(Sw.) Ching	BR	Fazenda Faroeste, Floresta Estacional Decidual. Margem do rio São Miguel.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.269111	-45.660639							2004-04-11	11	4	2004	7319499	7319499	PRESERVED_SPECIMEN	UFMG	BHCB-SL	87445	9567	Salino, A		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Mota, NFO; Melo, PHA de; Viana, PL; Leal, CG; Leite, FSF; Santos, GP		native	2026-06-25T19:56:25.777Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802856605	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/87441	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Pleopeltis	Pleopeltis minima		SPECIES	Pleopeltis minima (Bory) J.Prado & R.Y.Hirai	Pleopeltis minima	(Bory) J.Prado & R.Y.Hirai	BR	Fazenda Faroeste, a margem direita do Rio São Miguel. Floresta Estacional Decidual.	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.269111	-45.660639							2004-04-11	11	4	2004	8163528	8163528	PRESERVED_SPECIMEN	UFMG	BHCB-SL	87441	9563	Almeida, TE		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A; Mota, NFO; Melo, PHA de; Viana, PL; Leal, CG; Leite, FSF; Santos, GP		native	2026-06-25T19:56:25.800Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
1802856572	ed8e1590-62b5-48a8-8654-4ecc13554f57	https://specieslink.net/guid/453/87450	Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum	Adiantum diogoanum		SPECIES	Adiantum diogoanum Glaz. ex Baker	Adiantum diogoanum	Graziani ex Baker	BR	Fazenda Faroeste	Minas Gerais	PRESENT		4265f332-341c-45f6-b30b-5dc2e39b86e8	-20.263722	-45.670444							2004-04-10	10	4	2004	7946103	7946103	PRESERVED_SPECIMEN	UFMG	BHCB-SL	87450	9553	Prado, J		CC_BY_4_0	Herbário da UFMG - Samambaias e Licófitas	Salino, A		native	2026-06-25T19:56:25.975Z		CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE
