gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1424220321	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/0/41/00490041.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220320	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/0/40/00490040.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220315	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/0/43/00490043.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424220294	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/49/0/47/00490047.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424216212	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/48/62/43/00486243.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424215530	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/48/55/79/00485579.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424215424	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/48/55/75/00485575.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424213690	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/48/39/61/00483961.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424213659	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/48/39/41/00483941.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424213644	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/48/38/86/00483886.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424213593	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/48/38/66/00483866.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424213576	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/48/38/83/00483883.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424200294	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/47/14/72/00471472.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424198217	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/46/95/20/00469520.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424196240	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/46/76/25/00467625.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424195296	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/46/68/39/00466839.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424172460	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/43/87/26/00438726.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424158745	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/62/56/00426256.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424158696	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/61/94/00426194.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424158205	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/57/64/00425764.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424157112	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/45/57/00424557.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424156744	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/42/17/00424217.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424156737	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/42/18/00424218.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424156730	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/42/15/00424215.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424156698	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/41/81/00424181.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424156682	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/42/13/00424213.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424155289	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/25/68/00422568.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424155274	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/25/67/00422567.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424154525	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/15/13/00421513.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424154478	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/15/14/00421514.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424154067	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/9/55/00420955.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424153603	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/5/27/00420527.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424153329	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/2/69/00420269.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424153316	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/2/71/00420271.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424153081	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/0/59/00420059.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424153076	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/0/27/00420027.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424153067	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/42/0/18/00420018.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424153026	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/99/88/00419988.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424152993	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/99/58/00419958.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424152979	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/99/50/00419950.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424152894	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/98/69/00419869.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424152649	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/96/46/00419646.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424152460	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/94/74/00419474.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424152434	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/94/72/00419472.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424152430	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/94/41/00419441.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424152189	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/91/67/00419167.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424151947	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/88/80/00418880.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424151946	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/88/77/00418877.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424151940	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/88/74/00418874.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424151939	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/88/81/00418881.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424151931	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/88/75/00418875.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424151926	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/88/76/00418876.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424151904	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/88/43/00418843.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424151892	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/88/45/00418845.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424151875	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/88/26/00418826.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424151291	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/76/48/00417648.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424151275	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/76/46/00417646.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424150749	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/70/12/00417012.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424150725	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/69/90/00416990.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424150706	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/69/87/00416987.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424150548	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/67/9/00416709.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424150538	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/67/4/00416704.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424150514	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/67/2/00416702.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424150497	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/65/75/00416575.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424150495	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/65/73/00416573.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424150483	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/65/72/00416572.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424150461	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/41/65/87/00416587.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424065212	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/30/36/45/00303645.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424065197	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/30/36/24/00303624.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424065162	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/30/36/13/00303613.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424065133	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/30/35/91/00303591.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424065096	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/30/35/12/00303512.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424059356	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/28/68/38/00286838.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424056940	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/27/51/47/00275147.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424056929	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/27/51/62/00275162.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424056919	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/27/51/43/00275143.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424056908	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/27/51/37/00275137.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424056825	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/27/50/57/00275057.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424056824	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/27/50/63/00275063.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1424055619	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/27/38/23/00273823.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423996825	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/18/40/83/00184083.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423983986	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/17/11/14/00171114.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423983498	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/17/6/36/00170636.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423970853	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/15/78/79/00157879.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423970795	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/15/78/62/00157862.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423970771	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/15/78/44/00157844.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423969900	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/14/81/59/00148159.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423969289	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/14/75/38/00147538.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423959588	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/13/67/62/00136762.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423920288	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/11/52/60/00115260.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1423920238	StillImage			http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/rb/0/11/52/65/00115265.dzi									http://creativecommons.org/licenses/by/4.0/	Rio de Janeiro Botanical Garden
1413713004				https://images.cria.org.br/viewer/SPF00161516										
1316166127				https://images.cria.org.br/viewer/SPF00163887										
1303203621				https://images.cria.org.br/viewer/SPF00160234										
1303203614				https://images.cria.org.br/viewer/SPF00160235										
1269536168				https://images.cria.org.br/viewer/FCAB006995										
1269536167				https://images.cria.org.br/viewer/FCAB006993										
1269536163				https://images.cria.org.br/viewer/FCAB006988										
1269536162				https://images.cria.org.br/viewer/FCAB007006										
1269536154				https://images.cria.org.br/viewer/FCAB007008										
1269536146				https://images.cria.org.br/viewer/FCAB007009										
1269536137				https://images.cria.org.br/viewer/FCAB007007										
1264691912				https://images.cria.org.br/viewer/SPF00162113										
1257673200	StillImage	image/jpeg	https://images.mobot.org/RISScanning02/detailImages/RISScanning02/103114000/BEBDCE34-4526-4C3E-B9CD-A25F3B6AE5C6.jpg	https://www.tropicos.org/ImageFullView.aspx?imageid=103114473	Melo - 624 - Brazil					MBG			http://creativecommons.org/licenses/by-nc-sa/3.0/	MBG
1252637238	StillImage	image/jpeg	https://d2jcv3kl45hlgi.cloudfront.net/ab5ca51c02c8f49c1dd571ef88e92075.jpg	http://specimens.kew.org/Herbarium/K000996273									http://creativecommons.org/licenses/by/4.0/	Royal Botanic Gardens, Kew
1252619027				https://images.cria.org.br/viewer/SPF00164429										
1234543997				https://images.cria.org.br/viewer/SPF00160207										
1226936684				https://images.cria.org.br/viewer/SPF00193296										
1226936653				https://images.cria.org.br/viewer/SPF00189652										
1226936230				https://images.cria.org.br/viewer/SPF00163729										
1226936190				https://images.cria.org.br/viewer/SPF00160225										
1226936183				https://images.cria.org.br/viewer/SPF00160224										
1226936176				https://images.cria.org.br/viewer/SPF00160172										
1213516318				https://images.cria.org.br/viewer/SPF00197045										
1213515850				https://images.cria.org.br/viewer/SPF00163895										
1095257277				https://images.cria.org.br/viewer/CEN00082191										
1094929528				https://images.cria.org.br/viewer/HUEFS0213322										
1094868296				https://images.cria.org.br/viewer/HUEFS0151044										
1094848166				https://images.cria.org.br/viewer/HUEFS0130652										
1094845594				https://images.cria.org.br/viewer/HUEFS0128100										
1094836344				https://images.cria.org.br/viewer/HUEFS0118803										
1094816250				https://images.cria.org.br/viewer/HUEFS0098513										
1094812147				https://images.cria.org.br/viewer/HUEFS0094265										
1094812140				https://images.cria.org.br/viewer/HUEFS0094264										
1094812134				https://images.cria.org.br/viewer/HUEFS0094252										
1094812129				https://images.cria.org.br/viewer/HUEFS0094261										
1094812126				https://images.cria.org.br/viewer/HUEFS0094263										
1094812124				https://images.cria.org.br/viewer/HUEFS0094267										
1094812122				https://images.cria.org.br/viewer/HUEFS0094253										
1094812121				https://images.cria.org.br/viewer/HUEFS0094269										
1094812114				https://images.cria.org.br/viewer/HUEFS0094271										
1094812109				https://images.cria.org.br/viewer/HUEFS0094270										
1094812091				https://images.cria.org.br/viewer/HUEFS0094266										
1094812078				https://images.cria.org.br/viewer/HUEFS0094247										
1094810809				https://images.cria.org.br/viewer/HUEFS0092937										
1094802526				https://images.cria.org.br/viewer/HUEFS0084600										
1094802497				https://images.cria.org.br/viewer/HUEFS0084601										
1094802484				https://images.cria.org.br/viewer/HUEFS0084599										
1094793232				https://images.cria.org.br/viewer/HUEFS0075208										
1094793201				https://images.cria.org.br/viewer/HUEFS0075202										
1094793200				https://images.cria.org.br/viewer/HUEFS0075203										
1094793196				https://images.cria.org.br/viewer/HUEFS0075207										
1094793193				https://images.cria.org.br/viewer/HUEFS0075211										
1094793189				https://images.cria.org.br/viewer/HUEFS0075209										
1094793187				https://images.cria.org.br/viewer/HUEFS0075199										
1094793185				https://images.cria.org.br/viewer/HUEFS0075206										
1094793182				https://images.cria.org.br/viewer/HUEFS0075205										
1094793176				https://images.cria.org.br/viewer/HUEFS0075201										
1094793173				https://images.cria.org.br/viewer/HUEFS0075200										
1094793171				https://images.cria.org.br/viewer/HUEFS0075204										
1094793168				https://images.cria.org.br/viewer/HUEFS0075197										
1094793168				https://images.cria.org.br/viewer/HUEFS0075197_01										
1094793167				https://images.cria.org.br/viewer/HUEFS0075196										
1094793163				https://images.cria.org.br/viewer/HUEFS0075210										
1094789031				https://images.cria.org.br/viewer/HUEFS0071001										
1094789031				https://images.cria.org.br/viewer/HUEFS0071001_e1										
1094778355				https://images.cria.org.br/viewer/HUEFS0060286										
1094778309				https://images.cria.org.br/viewer/HUEFS0060320										
1090848505				https://images.cria.org.br/viewer/VIC031473										
1090848485				https://images.cria.org.br/viewer/VIC031474										
1090820378				https://images.cria.org.br/viewer/HUFU00000033										
1090147131				https://images.cria.org.br/viewer/HUFSJ006517										
1087634207				https://images.cria.org.br/viewer/BHCB004736										
1087632258				https://images.cria.org.br/viewer/BHCB001140										
1087629547				https://images.cria.org.br/viewer/BHCB053979										
1087629545				https://images.cria.org.br/viewer/BHCB061388										
1087629530				https://images.cria.org.br/viewer/BHCB052393										
1087629513				https://images.cria.org.br/viewer/BHCB054481										
1087629483				https://images.cria.org.br/viewer/BHCB052376										
1087629478				https://images.cria.org.br/viewer/BHCB060109										
1087629468				https://images.cria.org.br/viewer/BHCB062175										
1087629463				https://images.cria.org.br/viewer/BHCB055004										
1087629462				https://images.cria.org.br/viewer/BHCB054482										
1087629439				https://images.cria.org.br/viewer/BHCB053980										
1087629418				https://images.cria.org.br/viewer/BHCB064922										
1087629398				https://images.cria.org.br/viewer/BHCB068254										
1087629385				https://images.cria.org.br/viewer/BHCB065712										
1087629350				https://images.cria.org.br/viewer/BHCB064921										
1087629263				https://images.cria.org.br/viewer/BHCB068981										
1087629259				https://images.cria.org.br/viewer/BHCB054970										
1087629213				https://images.cria.org.br/viewer/BHCB053382										
1087629202				https://images.cria.org.br/viewer/BHCB070419										
1087629196				https://images.cria.org.br/viewer/BHCB052828										
1087629186				https://images.cria.org.br/viewer/BHCB058711										
1087629181				https://images.cria.org.br/viewer/BHCB065711										
1087629172				https://images.cria.org.br/viewer/BHCB053839										
1087180539				https://images.cria.org.br/viewer/BHZB00002509										
1087180530				https://images.cria.org.br/viewer/BHZB00000033										
1086656086				https://images.cria.org.br/viewer/UPCB0011891										
