gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	projectTitle	projectID	fundingAttribution	fundingAttributionID	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2995784070		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2902367		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				ASE					ASE	ASE			PreservedSpecimen				2902367	ASE0025949	s.n.	Romero, R;Goldenberg, R,Dutilh, J,Semir, J																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/ase/ase/0/2/59/49/ase00025949.dzi						Campo limpo alterado associado a afloramentos. Planta com ca. de 0,5m. Inflorscência acastanhadas a ócres.															14/2/1998				1998	2	14	1998-02-14						Campo limpo alterado associado a afloramentos. Planta com ca. de 0,5m. Inflorscência acastanhadas a ócres.; Campo limpo alterado associado a afloramentos. Planta com ca. de 0,5m. Inflorscência acastanhadas a ócres.													Brasil	BR	Minas Gerais		Piumhi	Topo da Serra do Andaime													-20.28	-45.58																																								Prata, AP		10/19/2010												Bulbostylis junciformis (Kunth) C.B.Clarke													Cyperaceae				Bulbostylis				junciformis			ESPECIE		(Kunth) C.B.Clarke					
2995693955		Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=4854405		CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)				HEPH					HEPH	HEPH			PreservedSpecimen				4854405	HEPH00017725	176	Borges, RAX																		jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/heph/heph/0/1/77/25/heph00017725.dzi						Erva decumbente, inflorescência verde - amarelada															12/7/2006				2006	7	12	12/07/2006						Erva decumbente, inflorescência verde - amarelada; Região cárstica, encosta de maciços calcáreos com pequenos afloramentos. Presença de dolinas e baixadas úmidas nas imediações													Brasil	BR	Minas Gerais		Pains	Mineração Vale do São Miguel		688	0										-20.3572222222222	-45.6738888888889																																								Carvalho-Silva, M		2011												Peperomia nitida Dahlst.													Piperaceae				Peperomia				nitida			ESPECIE		Dahlst.					
2993796416				https://creativecommons.org/licenses/by/4.0/	2025-01-24T17:33:52		https://specieslink.net/guid/1/371960	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares			https://specieslink.net/col/1		IPA/SP	SP		Instituto de Pesquisas Ambientais	PreservedSpecimen				https://specieslink.net/guid/1/371960	371960	454	Melo, PHA											nativa				present																								2003-03-08				2003	03	08																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, margem direita do rio São Miguel		700	800										-20.256389	-45.669167	WGS84																																							Simão Bianchini, R		2004-11-03												Ipomoea nil								Plantae					Convolvulaceae				Ipomoea				nil					(L.) Roth					
2993795398				https://creativecommons.org/licenses/by/4.0/	2025-01-24T09:24:18		https://specieslink.net/guid/1/371959	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares			https://specieslink.net/col/1		IPA/SP	SP		Instituto de Pesquisas Ambientais	PreservedSpecimen				https://specieslink.net/guid/1/371959	371959	566	Melo, PHA; Bezerra, FV											nativa				present																								2003-04-15				2003	04	15																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16		750	810										-20.387222	-45.649722	WGS84																																							Simão Bianchini, R		2004-11-03												Ipomoea hederifolia								Plantae					Convolvulaceae				Ipomoea				hederifolia					L.					
2993794410				https://creativecommons.org/licenses/by/4.0/	2025-02-07T08:45:48		https://specieslink.net/guid/1/371958	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares			https://specieslink.net/col/1		IPA/SP	SP		Instituto de Pesquisas Ambientais	PreservedSpecimen				https://specieslink.net/guid/1/371958	371958	656	Melo, PHA; et al.											nativa				present																								2003-05-26				2003	05	26																				Brasil		Minas Gerais		Iguatama	Fazenda Faroeste, margem esquerda do rio São Miguel		700	800										-20.256389	-45.669167	WGS84																																							Simão Bianchini, R		2004-11-03												Ipomoea ramosissima								Plantae					Convolvulaceae				Ipomoea				ramosissima					(Poir.) Choisy					
2993789399				https://creativecommons.org/licenses/by/4.0/	2025-02-14T08:54:28		https://specieslink.net/guid/1/372014	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares			https://specieslink.net/col/1		IPA/SP	SP		Instituto de Pesquisas Ambientais	PreservedSpecimen				https://specieslink.net/guid/1/372014	372014	468	Melo, PHA											nativa				present																								2003-03-08				2003	03	08																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, margem direita do rio São Miguel		700	800										-20.256389	-45.669167	WGS84																																							Simão Bianchini, R		2004-11-03												Iseia luxurians								Plantae					Convolvulaceae				Iseia				luxurians					(Moric.) O'Donell					
2993785412				https://creativecommons.org/licenses/by/4.0/	2025-01-24T09:24:18		https://specieslink.net/guid/1/373170	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares			https://specieslink.net/col/1		IPA/SP	SP		Instituto de Pesquisas Ambientais	PreservedSpecimen				https://specieslink.net/guid/1/373170	373170	616	Melo, PHA											nativa				present																								2003-04-22				2003	04	22																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, margem direita do rio São Miguel		700	800										-20.25095	-45.778333	WGS84																																							Simão Bianchini, R		2004-11-11												Ipomoea hederifolia								Plantae					Convolvulaceae				Ipomoea				hederifolia					L.					
2993784400				https://creativecommons.org/licenses/by/4.0/	2025-02-07T08:45:48		https://specieslink.net/guid/1/372012	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares			https://specieslink.net/col/1		IPA/SP	SP		Instituto de Pesquisas Ambientais	PreservedSpecimen				https://specieslink.net/guid/1/372012	372012	579	Melo, PHA											nativa				present																								2003-04-16				2003	04	16																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16		750	810										-20.387222	-45.649722	WGS84																																							Simão Bianchini, R														Ipomoea ramosissima								Plantae					Convolvulaceae				Ipomoea				ramosissima					(Poir.) Choisy					
2993782359				https://creativecommons.org/licenses/by/4.0/	2024-11-21T16:00:42		https://specieslink.net/guid/1/366076	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares			https://specieslink.net/col/1		IPA/SP	SP		Instituto de Pesquisas Ambientais	PreservedSpecimen				https://specieslink.net/guid/1/366076	366076	683	Miranda, AM; et al.											nativa				present																								1992-11-16				1992	11	16																				Brasil		Pernambuco		Ibimirim			700	800										-20.256389	-45.669167	WGS84																																							Simão Bianchini, R; Petrongari, FS		2019-01-11												Camonea umbellata								Plantae					Convolvulaceae				Camonea				umbellata					(L.) A.R.Simões & Staples					
2993780411				https://creativecommons.org/licenses/by/4.0/	2024-11-29T10:48:32		https://specieslink.net/guid/1/373171	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares			https://specieslink.net/col/1		IPA/SP	SP		Instituto de Pesquisas Ambientais	PreservedSpecimen				https://specieslink.net/guid/1/373171	373171	815	Melo, PHA; Santos, GP											nativa				present																								2003-08-10				2003	08	10																				Brasil		Minas Gerais		Iguatama	Fazenda Faroeste, margem esquerda do rio São Miguel		750	750										-20.255556	-45.67	WGS84																																							Simão Bianchini, R		2004-11-05												Dichondra macrocalyx								Plantae					Convolvulaceae				Dichondra				macrocalyx					Meisn.					
2993778415				https://creativecommons.org/licenses/by/4.0/	2024-11-21T16:00:42		https://specieslink.net/guid/1/372010	Herbário do Estado Maria Eneyda P. Kaufmann Fidalgo - Coleção de Plantas Vasculares			https://specieslink.net/col/1		IPA/SP	SP		Instituto de Pesquisas Ambientais	PreservedSpecimen				https://specieslink.net/guid/1/372010	372010	621	Melo, PHA											nativa				present																								2003-04-22				2003	04	22																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, margem direita do rio São Miguel		700	800										-20.25095	-45.657783	WGS84																																							Simão Bianchini, R; Petrongari, FS		2019-01-11												Camonea umbellata								Plantae					Convolvulaceae				Camonea				umbellata					(L.) A.R.Simões & Staples					
2991368305				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/94038	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/94038	94038	994	Melo, PHA de; Santos, GP															present									Trepadeira, látex leitoso, flores senescentes com cálice verde.; Borda de mata calcária.															2003-12-8				2003	12	8																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, km 16.													-20.387222	-45.649722	WGS84																																									0-0-0												Forsteronia								Plantae					Apocynaceae				Forsteronia														
2991367314				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/90094	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/90094	90094	1237	Melo, PHA de															present									Arbórea 8m, inflorescência verde.; Afloramento calcário.															2004-7-29				2004	7	29																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, Km 16.													-20.381056	-45.65125	WGS84																																									0-0-0												Ilex								Plantae					Aquifoliaceae				Ilex														
2991364308				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/94029	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/94029	94029	1359	Melo, PHA de; Melo, EA															present									Arbórea 10m. Frutos imaturos verdes.; Interior de mata sobre afloramento calcário.															2005-5-28				2005	5	28																				Brasil		Minas Gerais		Pains	Reg. do Corumbá, próximo ao Morro do Marruá, Mineração Agrocampo.													-20.348778	-45.63625	WGS84																																									0-0-0												Aspidosperma								Plantae					Apocynaceae				Aspidosperma														
2991360310				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/93915	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/93915	93915	1345	Melo, PHA de; Viana, PL															present									Arbórea 10m. Frutos imaturos verdes.; Interior de mata sobre afloramento calcário.															2005-5-19				2005	5	19																				Brasil		Minas Gerais		Pains	Fazenda Timburé, área de mineração da empresa CastroCal.													-20.405972	-45.653722	WGS84																																									0-0-0												Aspidosperma								Plantae					Apocynaceae				Aspidosperma														
2991359308				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/88357	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/88357	88357	825	Melo, PHA de; Santos, GP											nativa				present									Arbusto, botões florais vermelhos.; Borda de mata seca.															2003-8-10				2003	8	10																				Brasil		Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda da Rio São Miguel.													-20.255556	-45.67	WGS84																																							Melo, PHA de		2004-6-0												Asclepias curassavica								Plantae					Apocynaceae				Asclepias				curassavica					L.					
2598718810				Creative Commons Attribution Non Commercial (CC-BY-NC 4.0)									MPEG	HERBMG			PreservedSpecimen				MG236807	MG236807	981	Cordeiro, J.M.P.; Félix, L.P.; Almeida, E.M.; Marinho, M.A.O.																exsicata																							2015-01-26																					Minas Gerais, Pains	inc.sed.con.				Brasil (tmp2)		Minas Gerais	Pains		próximo a usina de processamento de cimento													-20.3911111	-45.6062778																																																						Pereskia								Plantae	Magnoliophyta	Magnoliophyta	Caryophyllales		Cactaceae				Pereskia														
2597525112				https://creativecommons.org/licenses/by/4.0/	2026-04-29T01:55:09		https://specieslink.net/guid/453/87443	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/453/87443	87443	9565	Salino, A; Mota, NFO; Melo, PHA de; Viana, PL; Leal, CG; Leite, FSF; Santos, GP											nativa				present									Terrestre/rupícola próximo a riacho.															2004-4-11				2004	4	11																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Próximo à margem direita do rio São Miguel. Floresta Estacional Decidual.													-20.269111	-45.660639	WGS84																																							Sylvestre, LS		2014-2-25												Hymenasplenium laetum								Plantae					Aspleniaceae				Hymenasplenium				laetum					(Sw.) L.Regalado & Prada					
2597524031				https://creativecommons.org/licenses/by/4.0/	2026-04-29T01:55:09		https://specieslink.net/guid/453/114034	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/453/114034	114034	13092	Salino, A; Dittrich, VAO; Pivari, MOD											nativa				present									Ao lado daCalciolândia. Floresta Estacional Decidual com afloramentos de calcário e áreas alagadas adjacentes.															2007-12-15				2007	12	15																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste; ao lado da Calciolândia													-20.270556	-45.659444	WGS84																																							Salino, A; Sylvestre, LS		2014-2-25												Hymenasplenium laetum								Plantae					Aspleniaceae				Hymenasplenium				laetum					(Sw.) L.Regalado & Prada					
2595786142				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/82051	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/82051	82051	682	Melo, PHA de; Carvalho, FA; Ranieri, BD; Souza, DT; Lana, TC											nativa				present									Arbusto, terrestre, frutos imaturos verdes.; Interior de mata entre afloramentos calcários.															2003-5-26				2003	5	26																				Brasil		Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda do Rio São Miguel.													-20.256389	-45.669167	WGS84																																							Sobral, M; Melo, PHA de		2004-10-0												Ardisia guianensis								Plantae					Primulaceae				Ardisia				guianensis					(Aubl.) Mez					
2575942108				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2023-06-16 17:22:27-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1430410	RB01430410	86	B. Valente; J.F.A. Baumgratz, M. Bovini, C.D.M. Ferreira, G.A. Leite																							RB 804369	Folhas verdes subconcolores, frutos verde-amarelados.															2018-05-21				2018	05	21																				Brasil	BR	Minas Gerais		Arcos	Calciolândia. Estrada de Ferro próximo ao Rio São Miguel.													-20.2377777	-45.6608333						20º14´16´´	45º39´39´´W																																	B. Valente		2018-5												Malpighiaceae								Plantae					Malpighiaceae								MALPIGHIACEAE			fam.							
2575941792				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2022-07-15 18:06:24-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1430413	RB01430413	89	B. Valente; J.F.A. Baumgratz, M. Bovini, C.D.M. Ferreira, G.A. Leite																							RB 804372	Folhas verdes discolores, flores rosa-magenta, anteras alvas.															2018-05-21				2018	05	21																				Brasil	BR	Minas Gerais		Iguatama	Estrada Calciolândia x Pains.													-20.2647222	-45.6691667						20º15´53´´	45º40´9´´W																																	B. Valente		2018-5												Convolvulaceae								Plantae					Convolvulaceae								CONVOLVULACEAE			fam.		Juss.					
2575941648				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2022-07-15 17:42:00-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1430431	RB01430431	90	B. Valente; J.F.A. Baumgratz, M. Bovini, C.D.M. Ferreira, G.A. Leite																							RB 804390	Folhas verdes discolores, flores com corola, anteras e estigma lilás.															2018-05-21				2018	05	21																				Brasil	BR	Minas Gerais		Iguatama	Estrada Calciolândia x Pains.													-20.2647222	-45.6691667						20º15´53´´	45º40´9´´W																																	B. Valente		2018-5												Pleroma stenocarpum (Schrank et Mart. ex DC.) Triana								Plantae					Melastomataceae				Pleroma				stenocarpum			sp.		(Schrank et Mart. ex DC.) Triana					
2575941602				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2022-07-15 17:41:09-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1430409	RB01430409	85	B. Valente; J.F.A. Baumgratz, M. Bovini, C.D.M. Ferreira, G.A. Leite																							RB 804368	Folhas verdes, flores brancas.															2018-05-21				2018	05	21																				Brasil	BR	Minas Gerais		Arcos	Calciolândia. Estrada de Ferro próximo ao Rio São Miguel.													-20.2377777	-45.6608333						20º14´16´´	45º39´39´´W																																	B. Valente		2018-5												Lauraceae								Plantae					Lauraceae								LAURACEAE			fam.							
2575941511				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2020-03-05 19:01:55-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1430411	RB01430411	87	B. Valente; J.F.A. Baumgratz, M. Bovini, C.D.M. Ferreira, G.A. Leite																							RB 804370	Folhas verdes subconcolores, inflorescência com indumento ferrugíneo, flores amarelas.															2018-05-21				2018	05	21																				Brasil	BR	Minas Gerais		Arcos	Calciolândia. Estrada de Ferro próximo ao Rio São Miguel.													-20.2380555	-45.6619444						20º14´17´´	45º39´43´´W																																	B. Valente		2018-5												Malpighiaceae								Plantae					Malpighiaceae								MALPIGHIACEAE			fam.							
2575941380				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2022-07-15 17:56:29-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1430408	RB01430408	83	B. Valente; J.F.A. Baumgratz, M. Bovini, C.D.M. Ferreira, G.A. Leite																							RB 804367	Folhas discolores verdes, cálice verde, corola vermelha, estames brancos.															2018-05-20				2018	05	20																				Brasil	BR	Minas Gerais		Arcos	MG-176, Trecho Lagoa da Prata x Arcos.													-20.1800000	-45.5586111						20º10´48´´	45º33´31´´W																																	B. Valente		2018-5												Convolvulaceae								Plantae					Convolvulaceae								CONVOLVULACEAE			fam.		Juss.					
2575941077				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2022-07-15 17:55:24-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1430430	RB01430430	84	B. Valente; J.F.A. Baumgratz, M. Bovini, C.D.M. Ferreira, G.A. Leite																							RB 804389	Folhas verdes concolores, frutos jovens verdes, frutos maduroes marrom claro.															2018-05-21				2018	05	21																				Brasil	BR	Minas Gerais		Arcos	Calciolândia. Estrada de Ferro, na margem do Rio São Miguel.													-20.2377777	-45.6608333						20º14´16´´	45º39´39´´W																																	B. Valente		2018-5												Centrolobium tomentosum Guillem. ex Benth.								Plantae					Leguminosae				Centrolobium				tomentosum			sp.		Guillem. ex Benth.					
2575940656				CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/legalcode#languages)	2026-03-23 20:41:26-0300			Rio de Janeiro Botanical Garden		04.936.616/0001-20			JBRJ	RB	RB - Rio de Janeiro Botanical Garden Herbarium Collection		PreservedSpecimen				urn:catalog:JBRJ:RB:1430412	RB01430412	88	B. Valente; J.F.A. Baumgratz, M. Bovini, C.D.M. Ferreira, G.A. Leite																							RB 804371	Folhas verdes concolores, flores vermelhas com centro da corola amarelo.															2018-05-21				2018	05	21																				Brasil	BR	Minas Gerais		Arcos	Calciolândia. Estrada Calciolândia x Pains.													-20.2411111	-45.6666667						20º14´28´´	45º40´W																																	F.S. Petrongari		2026-2												Ipomoea quamoclit L.								Plantae					Convolvulaceae				Ipomoea				quamoclit			sp.		L.					
2574969779				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/94011	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/94011	94011	744	Melo, PHA de; Libanio, RC; Ferreira, RR; Loyola, DM															present			https://images.cria.org.br/viewer/BHCB054967						Herbácea, terrestre, inflorescência branca.; Trilha no interior de mata sobre afloramento calcário.															2003-7-5				2003	7	5																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.260417	-45.664028	WGS84																																									0-0-0												Pfaffia								Plantae					Amaranthaceae				Pfaffia														
2574969777				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/90100	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/90100	90100	1204	Melo, PHA de; Mota, RC da; Santos, GP; Santos, FMG															present			https://images.cria.org.br/viewer/BHCB054969						Herbácea escandente, flores amarelo-claro.; Borda de mata calcária.															2004-5-8				2004	5	8																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, km 16.													-20.381056	-45.65125	WGS84																																									0-0-0												Pfaffia								Plantae					Amaranthaceae				Pfaffia														
2574969774				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/93980	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/93980	93980	753	Melo, PHA de; Libanio, RC; Ferreira, RR; Loyola, DM															present			https://images.cria.org.br/viewer/BHCB054968						Herbácea, terrestre. Inflorescência branca.; Trilha no interior de mata sobre afloramento calcário.															2003-7-5				2003	7	5																				Brasil		Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.													-20.260417	-45.664028	WGS84																																									0-0-0												Pfaffia								Plantae					Amaranthaceae				Pfaffia														
2574969765				https://creativecommons.org/licenses/by/4.0/	2026-06-16T02:10:43		https://specieslink.net/guid/220/90099	Herbário da UFMG - Fanerógamas, Algas e Fungos			https://specieslink.net/col/220		UFMG	BHCB		Universidade Federal de Minas Gerais	PreservedSpecimen				https://specieslink.net/guid/220/90099	90099	1214	Melo, PHA de											nativa				present			https://images.cria.org.br/viewer/BHCB054485						Herbácea, brácteas brancas, flores amarelas.; Afloramento calcário.															2004-6-26				2004	6	26																				Brasil		Minas Gerais		Pains	Fazenda Amargoso, MG-439, km 16.													-20.381056	-45.65125	WGS84																																							Melo, PHA de		2004-10-0												Chamissoa altissima								Plantae					Amaranthaceae				Chamissoa				altissima					Kunth					
