gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	superfamilyKey	familyKey	subfamilyKey	tribeKey	subtribeKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2397831303				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94756	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94756	94756	726	Melo, PHA de; Libanio, RC; Ferreira, RR; Loyola, DM											native				PRESENT								Interior de mata entre afloramentos calcários, herbácea, terrestre.															2003-07-05		186	186	2003	7	5												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.									-20.260417	-45.664028																																				Salino, A														Adiantum diogoanum Glaz. ex Baker								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Pteridaceae				Adiantum	Adiantum			diogoanum			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.182Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	7946103	7946103	6	7707728	7228684	392		2367				2650796		7946103	Adiantum diogoanum	Adiantum diogoanum Glaz. ex Baker	Adiantum diogoanum		EML	2026-06-25T19:56:34.182Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
2397831301				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94793	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94793	94793	925	Melo, PHA de											native				PRESENT								Herbácea, epífita, dolina grande.															2003-10-28		301	301	2003	10	28												SOUTH_AMERICA				BR	Minas Gerais		Pains	Fazenda Amargoso, MG 439 Km 16.									-20.387222	-45.649722																																				Salino, A														Polytaenium lineatum (Sw.) J.Sm.								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Pteridaceae				Polytaenium	Polytaenium			lineatum			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.184Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	2650237	2650237	6	7707728	7228684	392		2367				6393286		2650237	Polytaenium lineatum	Polytaenium lineatum (Sw.) J.Sm.	Polytaenium lineatum		EML	2026-06-25T19:56:34.184Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
2397831300				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94775	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94775	94775	991	Melo, PHA de; Santos, GP											native				PRESENT								Herbácea, terrestre, em mata calcária.															2003-12-08		342	342	2003	12	8												SOUTH_AMERICA				BR	Minas Gerais		Pains	Fazenda Amargoso, MG 439 Km 16.									-20.382083	-45.651167																																				Salino, A														Pteris denticulata Sw.								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Pteridaceae				Pteris	Pteris			denticulata			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.185Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5275414	5275414	6	7707728	7228684	392		2367				2651676		5275414	Pteris denticulata	Pteris denticulata Sw.	Pteris denticulata		EML	2026-06-25T19:56:34.185Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
2397831299				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94751	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94751	94751	812	Melo, PHA de; Santos, GP											native				PRESENT								Trepadeira na borda de mata seca, terrestre.															2003-08-10		222	222	2003	8	10												SOUTH_AMERICA				BR	Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda do Rio São Miguel.									-20.255556	-45.67																																				Salino, A														Lygodium venustum Sw.								Plantae	Tracheophyta	Polypodiopsida	Schizaeales		Lygodiaceae				Lygodium	Lygodium			venustum			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.258Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	2650437	2650437	6	7707728	7228684	7229401		2371				2650431		2650437	Lygodium venustum	Lygodium venustum Sw.	Lygodium venustum		EML	2026-06-25T19:56:34.258Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
2397831298				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94784	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94784	94784	1016	Melo, PHA de; Assunção, LN											native				PRESENT								Herbácea na borda de afloramento calcário.															2003-12-28		362	362	2003	12	28												SOUTH_AMERICA				BR	Minas Gerais		Pains	Fazenda Fricom, Belo Vale.									-20.353639	-45.535722																																				Salino, A														Asplenium cristatum Lam.								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Aspleniaceae				Asplenium	Asplenium			cristatum			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.177Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	2650645	2650645	6	7707728	7228684	392		6625				2650583		2650645	Asplenium cristatum	Asplenium cristatum Lam.	Asplenium cristatum		EML	2026-06-25T19:56:34.177Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
2397831297				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94754	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94754	94754	842	Melo, PHA de											native				PRESENT								Herbácea, crescendo entre rochas calcárias.															2003-09-09		252	252	2003	9	9												SOUTH_AMERICA				BR	Minas Gerais		Pains	Fazenda Amargoso, MG 439 Km 16.									-20.387222	-45.649722																																				Salino, A														Adiantopsis chlorophylla (Sw.) Fée								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Pteridaceae				Adiantopsis	Adiantopsis			chlorophylla			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.148Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	7335779	7335779	6	7707728	7228684	392		2367				2651671		7335779	Adiantopsis chlorophylla	Adiantopsis chlorophylla (Sw.) Fée	Adiantopsis chlorophylla		EML	2026-06-25T19:56:34.148Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
2397831296				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94760	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94760	94760	685	Melo, PHA de; Carvalho, FA											native				PRESENT								Interior de mata entre afloramentos calcários, herbácea, terrestre.															2003-05-26		146	146	2003	5	26												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem esquerda do Rio São Miguel.									-20.265	-45.670278																																				Salino, A														Asplenium bradei Rosenst.								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Aspleniaceae				Asplenium	Asplenium			bradei			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.215Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	4258231	4258231	6	7707728	7228684	392		6625				2650583		4258231	Asplenium bradei	Asplenium bradei Rosenst.	Asplenium bradei		EML	2026-06-25T19:56:34.215Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
2397831295				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94796	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94796	94796	961	Melo, PHA de; Carvalho, FA; Souza, DT; Mota, TRP; Cardos, RHG											native				PRESENT								Herbácea epífita, no interior de mata seca, sobre afloramento calcário, vale da Bocaina.															2003-11-23		327	327	2003	11	23												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.									-20.260417	-45.664028																																				Salino, A														Pleopeltis minima (Bory) J.Prado & R.Y.Hirai								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Polypodiaceae				Pleopeltis	Pleopeltis			minima			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.388Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	8163528	8163528	6	7707728	7228684	392		2368				2650485		8163528	Pleopeltis minima	Pleopeltis minima (Bory) J.Prado & R.Y.Hirai	Pleopeltis minima		EML	2026-06-25T19:56:34.388Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
2397831294				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94767	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94767	94767	694	Melo, PHA de; Carvalho, FA											native				PRESENT								herbácea, terrestre; Interior de mata entre afloramentos calcários, beira de córrego															2003-05-26		146	146	2003	5	26												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem esquerda do Rio São Miguel.									-20.265	-45.670278																																				Salino, A														Diplazium cristatum (Desr.) Alston								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Athyriaceae				Diplazium	Diplazium			cristatum			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.197Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	2650855	2650855	6	7707728	7228684	392		4922264				2650853		2650855	Diplazium cristatum	Diplazium cristatum (Desr.) Alston	Diplazium cristatum		EML	2026-06-25T19:56:34.197Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
2397831293				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/78589	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/78589	78589	323	Melo, PHA de; Melo Júnior, EA											native				PRESENT								Sobre afloramento calcário. Herbácea. Terrestre.															2002-12-31		365	365	2002	12	31												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.									-20.251583	-45.662972																																				Salino, A														Adiantum ornithopodum C.Presl								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Pteridaceae				Adiantum	Adiantum			ornithopodum			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.220Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	3746945	3746945	6	7707728	7228684	392		2367				2650796		3746945	Adiantum ornithopodum	Adiantum ornithopodum C.Presl	Adiantum ornithopodum		EML	2026-06-25T19:56:34.220Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
2397831292				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94792	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94792	94792	1109	Melo, PHA de											native				PRESENT								Erva terrestre no barranco do córrego.															2004-02-29		60	60	2004	2	29												SOUTH_AMERICA				BR	Minas Gerais		Pains	Mato das Frutas, Sitio do Sr. Chiquito e D. Naná, 7 Km da Vila Costina; em corrego que corre no quintal.									-20.351361	-45.784917																																				Salino, A														Doryopteris concolor (Langsd. & Fisch.) Kuhn								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Pteridaceae				Doryopteris	Doryopteris			concolor			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.169Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	7335399	7335399	6	7707728	7228684	392		2367				2651639		7335399	Doryopteris concolor	Doryopteris concolor (Langsd. & Fisch.) Kuhn	Doryopteris concolor		EML	2026-06-25T19:56:34.169Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
2397831291				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94765	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94765	94765	699	Melo, PHA de; Carvalho, FA											native				PRESENT								Borda de mata calcária, herbácea, rupícula.															2003-05-26		146	146	2003	5	26												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem esquerda do Rio São Miguel.									-20.265	-45.670278																																				Salino, A														Adiantum lorentzii Hieron.								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Pteridaceae				Adiantum	Adiantum			lorentzii			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.203Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	3748361	3748361	6	7707728	7228684	392		2367				2650796		3748361	Adiantum lorentzii	Adiantum lorentzii Hieron.	Adiantum lorentzii		EML	2026-06-25T19:56:34.203Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
2397831290				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94790	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94790	94790	1108	Melo, PHA de											native				PRESENT								Erva terrestre em barranco de estrada.															2004-02-29		60	60	2004	2	29												SOUTH_AMERICA				BR	Minas Gerais		Pains	Mato das Frutas, Sitio do Sr. Chiquito e D. Naná, 7 Km da Vila Costina.									-20.351361	-45.784917																																				Salino, A														Lygodium venustum Sw.								Plantae	Tracheophyta	Polypodiopsida	Schizaeales		Lygodiaceae				Lygodium	Lygodium			venustum			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.160Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	2650437	2650437	6	7707728	7228684	7229401		2371				2650431		2650437	Lygodium venustum	Lygodium venustum Sw.	Lygodium venustum		EML	2026-06-25T19:56:34.160Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.546_2	Pains			
2397831289				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94761	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94761	94761	648	Melo, PHA de											native				PRESENT								Interior de mata entre afloramentos calcários, beira de córrego, herbácea, terrestre.															2003-05-26		146	146	2003	5	26												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem esquerda do Rio São Miguel.									-20.265	-45.670278																																				Salino, A														Asplenium balansae (Baker) Sylvestre								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Aspleniaceae				Asplenium	Asplenium			balansae			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.148Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	8317521	8317521	6	7707728	7228684	392		6625				2650583		8317521	Asplenium balansae	Asplenium balansae (Baker) Sylvestre	Asplenium balansae		EML	2026-06-25T19:56:34.148Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
2397831288				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/78586	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/78586	78586	320	Melo, PHA de; Melo Júnior, EA; Melo Júnior, EA											native				PRESENT								Sobre afloramento calário. Herbácea. Terrestre.															2002-12-31		365	365	2002	12	31												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.									-20.251583	-45.662972																																				Salino, A														Adiantum rhizophytum Schrad.								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Pteridaceae				Adiantum	Adiantum			rhizophytum			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.183Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	3749222	3749222	6	7707728	7228684	392		2367				2650796		3749222	Adiantum rhizophytum	Adiantum rhizophytum Schrad.	Adiantum rhizophytum		EML	2026-06-25T19:56:34.183Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
2397831287				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94791	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94791	94791	887	Melo, PHA de; Cruz, MDC da											native				PRESENT								Herbácea, interior de mata seca.															2003-09-15		258	258	2003	9	15												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel; alto do Quenta-Sol.									-20.26725	-45.506306																																				Salino, A														Adiantum subcordatum Sw.								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Pteridaceae				Adiantum	Adiantum			subcordatum			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.091Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	7335523	7335523	6	7707728	7228684	392		2367				2650796		7335523	Adiantum subcordatum	Adiantum subcordatum Sw.	Adiantum subcordatum		EML	2026-06-25T19:56:34.091Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
2397831286				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/78487	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/78487	78487	220	Melo, PHA de; Versieux, LM															PRESENT								Herbácea, epífita, sobre afloramento calcário.															2002-11-16		320	320	2002	11	16												SOUTH_AMERICA				BR	Minas Gerais		Iguatama	Fazenda Faroeste, Margem esquerda do Rio São Miguel.									-20.256389	-45.669167																																				Salino, A														Pleopeltis polypodioides var. burchellii (Baker) A.R.Sm.								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Polypodiaceae				Pleopeltis	Pleopeltis			polypodioides	burchellii		VARIETY				SYNONYM			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.069Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	4028717	9910538	6	7707728	7228684	392		2368				2650485		9910538	Pleopeltis burchellii	Pleopeltis burchellii (Baker) Hickey & Sprunt ex A.R.Sm.	Pleopeltis polypodioides burchellii		EML	2026-06-25T19:56:34.069Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.344_2	Iguatama			
2397831285				CC_BY_4_0	2026-04-29T01:55:09Z		https://specieslink.net/guid/453/94788	Herbário da UFMG - Samambaias e Licófitas			https://specieslink.net/col/453		UFMG	BHCB-SL		Universidade Federal de Minas Gerais	PRESERVED_SPECIMEN				https://specieslink.net/guid/453/94788	94788	968	Melo, PHA de; Carvalho, FA; Souza, DT; Mota, TRP; Cardos, RHG											native				PRESENT								Herbácea terrestre, no interior de mata seca, sobre afloramento calcário, próximo ao vale da Bocaina.															2003-11-23		327	327	2003	11	23												SOUTH_AMERICA				BR	Minas Gerais		Arcos	Fazenda Faroeste, Margem direita do Rio São Miguel.									-20.260417	-45.664028																																				Salino, A														Tectaria incisa Cav.								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Tectariaceae				Tectaria	Tectaria			incisa			SPECIES				ACCEPTED			ed8e1590-62b5-48a8-8654-4ecc13554f57	BR	2026-06-25T19:56:34.125Z						CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_NONE				true	false	5275167	5275167	6	7707728	7228684	392		3229460				2651193		5275167	Tectaria incisa	Tectaria incisa Cav.	Tectaria incisa		EML	2026-06-25T19:56:34.125Z	2026-06-25T19:56:03.897Z		false			false	LATIN_AMERICA	LATIN_AMERICA	BRA	Brazil	BRA.13_1	Minas Gerais	BRA.13.46_2	Arcos			
